,Hotel Name,Address,Rating (5),Price (2)
2073,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2074,Fountain House,HG West Pune,4.4,1500
2075,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2076,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2077,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2078,Little Italy,"IS Nagar, West Pune",4.1,1500
2079,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2080,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2081,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2082,Madeline,"MS Nagar, West Pune",4.4,900
2083,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2084,Mughal's,"MF Road, West Pune",5.0,1000
2085,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2086,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2087,High Garden,"GS Bapat Road, West Pune",4.2,1000
2088,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2089,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2090,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2091,Wok Toss,TG West Pune,4.7,1000
2092,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2093,Fountain House,HG West Pune,4.4,1500
2094,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2095,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2096,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2097,Little Italy,"IS Nagar, West Pune",4.1,1500
2098,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2099,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2100,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2101,Madeline,"MS Nagar, West Pune",4.4,900
2102,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2103,Mughal's,"MF Road, West Pune",5.0,1000
2104,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2105,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2106,High Garden,"GS Bapat Road, West Pune",4.2,1000
2107,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2108,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2109,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2110,Wok Toss,TG West Pune,4.7,1000
2111,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2112,Fountain House,HG West Pune,4.4,1500
2113,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2114,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2115,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2116,Little Italy,"IS Nagar, West Pune",4.1,1500
2117,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2118,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2119,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2120,Madeline,"MS Nagar, West Pune",4.4,900
2121,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2122,Mughal's,"MF Road, West Pune",5.0,1000
2123,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2124,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2125,High Garden,"GS Bapat Road, West Pune",4.2,1000
2126,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2127,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2128,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2129,Wok Toss,TG West Pune,4.7,1000
2130,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2131,Fountain House,HG West Pune,4.4,1500
2132,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2133,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2134,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2135,Little Italy,"IS Nagar, West Pune",4.1,1500
2136,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2137,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2138,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2139,Madeline,"MS Nagar, West Pune",4.4,900
2140,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2141,Mughal's,"MF Road, West Pune",5.0,1000
2142,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2143,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2144,High Garden,"GS Bapat Road, West Pune",4.2,1000
2145,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2146,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2147,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2148,Wok Toss,TG West Pune,4.7,1000
2149,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2150,Fountain House,HG West Pune,4.4,1500
2151,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2152,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2153,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2154,Little Italy,"IS Nagar, West Pune",4.1,1500
2155,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2156,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2157,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2158,Madeline,"MS Nagar, West Pune",4.4,900
2159,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2160,Mughal's,"MF Road, West Pune",5.0,1000
2161,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2162,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2163,High Garden,"GS Bapat Road, West Pune",4.2,1000
2164,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2165,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2166,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2167,Wok Toss,TG West Pune,4.7,1000
2168,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2169,Fountain House,HG West Pune,4.4,1500
2170,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2171,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2172,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2173,Little Italy,"IS Nagar, West Pune",4.1,1500
2174,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2175,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2176,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2177,Madeline,"MS Nagar, West Pune",4.4,900
2178,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2179,Mughal's,"MF Road, West Pune",5.0,1000
2180,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2181,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2182,High Garden,"GS Bapat Road, West Pune",4.2,1000
2183,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2184,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2185,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2186,Wok Toss,TG West Pune,4.7,1000
2187,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2188,Fountain House,HG West Pune,4.4,1500
2189,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2190,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2191,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2192,Little Italy,"IS Nagar, West Pune",4.1,1500
2193,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2194,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2195,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2196,Madeline,"MS Nagar, West Pune",4.4,900
2197,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2198,Mughal's,"MF Road, West Pune",5.0,1000
2199,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2200,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2201,High Garden,"GS Bapat Road, West Pune",4.2,1000
2202,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2203,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2204,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2205,Wok Toss,TG West Pune,4.7,1000
2206,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2207,Fountain House,HG West Pune,4.4,1500
2208,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2209,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2210,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2211,Little Italy,"IS Nagar, West Pune",4.1,1500
2212,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2213,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2214,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2215,Madeline,"MS Nagar, West Pune",4.4,900
2216,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2217,Mughal's,"MF Road, West Pune",5.0,1000
2218,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2219,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2220,High Garden,"GS Bapat Road, West Pune",4.2,1000
2221,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2222,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2223,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2224,Wok Toss,TG West Pune,4.7,1000
2225,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2226,Fountain House,HG West Pune,4.4,1500
2227,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2228,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2229,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2230,Little Italy,"IS Nagar, West Pune",4.1,1500
2231,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2232,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2233,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2234,Madeline,"MS Nagar, West Pune",4.4,900
2235,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2236,Mughal's,"MF Road, West Pune",5.0,1000
2237,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2238,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2239,High Garden,"GS Bapat Road, West Pune",4.2,1000
2240,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2241,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2242,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2243,Wok Toss,TG West Pune,4.7,1000
2244,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2245,Fountain House,HG West Pune,4.4,1500
2246,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2247,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2248,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2249,Little Italy,"IS Nagar, West Pune",4.1,1500
2250,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2251,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2252,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2253,Madeline,"MS Nagar, West Pune",4.4,900
2254,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2255,Mughal's,"MF Road, West Pune",5.0,1000
2256,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2257,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2258,High Garden,"GS Bapat Road, West Pune",4.2,1000
2259,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2260,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2261,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2262,Wok Toss,TG West Pune,4.7,1000
2263,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2264,Fountain House,HG West Pune,4.4,1500
2265,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2266,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2267,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2268,Little Italy,"IS Nagar, West Pune",4.1,1500
2269,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2270,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2271,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2272,Madeline,"MS Nagar, West Pune",4.4,900
2273,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2274,Mughal's,"MF Road, West Pune",5.0,1000
2275,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2276,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2277,High Garden,"GS Bapat Road, West Pune",4.2,1000
2278,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2279,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2280,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2281,Wok Toss,TG West Pune,4.7,1000
2282,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2283,Fountain House,HG West Pune,4.4,1500
2284,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2285,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2286,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2287,Little Italy,"IS Nagar, West Pune",4.1,1500
2288,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2289,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2290,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2291,Madeline,"MS Nagar, West Pune",4.4,900
2292,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2293,Mughal's,"MF Road, West Pune",5.0,1000
2294,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2295,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2296,High Garden,"GS Bapat Road, West Pune",4.2,1000
2297,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2298,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2299,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2300,Wok Toss,TG West Pune,4.7,1000
2301,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2302,Fountain House,HG West Pune,4.4,1500
2303,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2304,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2305,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2306,Little Italy,"IS Nagar, West Pune",4.1,1500
2307,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2308,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2309,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2310,Madeline,"MS Nagar, West Pune",4.4,900
2311,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2312,Mughal's,"MF Road, West Pune",5.0,1000
2313,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2314,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2315,High Garden,"GS Bapat Road, West Pune",4.2,1000
2316,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2317,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2318,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2319,Wok Toss,TG West Pune,4.7,1000
2320,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2321,Fountain House,HG West Pune,4.4,1500
2322,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2323,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2324,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2325,Little Italy,"IS Nagar, West Pune",4.1,1500
2326,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2327,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2328,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2329,Madeline,"MS Nagar, West Pune",4.4,900
2330,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2331,Mughal's,"MF Road, West Pune",5.0,1000
2332,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2333,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2334,High Garden,"GS Bapat Road, West Pune",4.2,1000
2335,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2336,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2337,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2338,Wok Toss,TG West Pune,4.7,1000
2339,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2340,Fountain House,HG West Pune,4.4,1500
2341,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2342,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2343,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2344,Little Italy,"IS Nagar, West Pune",4.1,1500
2345,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2346,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2347,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2348,Madeline,"MS Nagar, West Pune",4.4,900
2349,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2350,Mughal's,"MF Road, West Pune",5.0,1000
2351,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2352,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2353,High Garden,"GS Bapat Road, West Pune",4.2,1000
2354,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2355,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2356,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2357,Wok Toss,TG West Pune,4.7,1000
2358,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2359,Fountain House,HG West Pune,4.4,1500
2360,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2361,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2362,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2363,Little Italy,"IS Nagar, West Pune",4.1,1500
2364,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2365,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2366,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2367,Madeline,"MS Nagar, West Pune",4.4,900
2368,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2369,Mughal's,"MF Road, West Pune",5.0,1000
2370,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2371,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2372,High Garden,"GS Bapat Road, West Pune",4.2,1000
2373,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2374,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2375,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2376,Wok Toss,TG West Pune,4.7,1000
2377,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2378,Fountain House,HG West Pune,4.4,1500
2379,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2380,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2381,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2382,Little Italy,"IS Nagar, West Pune",4.1,1500
2383,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2384,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2385,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2386,Madeline,"MS Nagar, West Pune",4.4,900
2387,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2388,Mughal's,"MF Road, West Pune",5.0,1000
2389,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2390,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2391,High Garden,"GS Bapat Road, West Pune",4.2,1000
2392,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2393,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2394,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2395,Wok Toss,TG West Pune,4.7,1000
2396,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2397,Fountain House,HG West Pune,4.4,1500
2398,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2399,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2400,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2401,Little Italy,"IS Nagar, West Pune",4.1,1500
2402,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2403,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2404,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2405,Madeline,"MS Nagar, West Pune",4.4,900
2406,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2407,Mughal's,"MF Road, West Pune",5.0,1000
2408,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2409,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2410,High Garden,"GS Bapat Road, West Pune",4.2,1000
2411,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2412,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2413,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2414,Wok Toss,TG West Pune,4.7,1000
2415,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2416,Fountain House,HG West Pune,4.4,1500
2417,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2418,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2419,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2420,Little Italy,"IS Nagar, West Pune",4.1,1500
2421,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2422,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2423,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2424,Madeline,"MS Nagar, West Pune",4.4,900
2425,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2426,Mughal's,"MF Road, West Pune",5.0,1000
2427,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2428,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2429,High Garden,"GS Bapat Road, West Pune",4.2,1000
2430,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2431,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2432,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2433,Wok Toss,TG West Pune,4.7,1000
2434,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2435,Fountain House,HG West Pune,4.4,1500
2436,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2437,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2438,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2439,Little Italy,"IS Nagar, West Pune",4.1,1500
2440,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2441,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2442,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2443,Madeline,"MS Nagar, West Pune",4.4,900
2444,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2445,Mughal's,"MF Road, West Pune",5.0,1000
2446,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2447,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2448,High Garden,"GS Bapat Road, West Pune",4.2,1000
2449,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2450,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2451,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2452,Wok Toss,TG West Pune,4.7,1000
2453,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2454,Fountain House,HG West Pune,4.4,1500
2455,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2456,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2457,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2458,Little Italy,"IS Nagar, West Pune",4.1,1500
2459,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2460,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2461,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2462,Madeline,"MS Nagar, West Pune",4.4,900
2463,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2464,Mughal's,"MF Road, West Pune",5.0,1000
2465,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2466,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2467,High Garden,"GS Bapat Road, West Pune",4.2,1000
2468,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2469,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2470,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2471,Wok Toss,TG West Pune,4.7,1000
2472,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
